CITY,COLUMN,Expected Index,Moran's Index,Variance,p-value,threshold,z-score
shelbyville-tn-micro-area,HINC200_W,-0.041666666666666664,-0.123977573936,0.015492808803,0.508426008913,0.095072830851,-0.661290537059
shelbyville-tn-micro-area,TOTHH,-0.041666666666666664,0.0118147589484,0.015492808803,0.667433648507,0.095072830851,0.429672832444
reno-sparks-nv-metro-area,AVGHINC,-0.0031847133757961785,,1.0080976613e-05,,0.953557578022,
reno-sparks-nv-metro-area,CENSUSAREA,-0.0031847133757961785,0.117987486449,1.0080976613e-05,0.0,0.953557578022,38.1638068134
reno-sparks-nv-metro-area,DKL(y|n),-0.0031847133757961785,,1.0080976613e-05,,0.953557578022,
reno-sparks-nv-metro-area,Density,-0.0031847133757961785,0.000330875691646,1.0080976613e-05,0.268184629175,0.953557578022,1.10725283686
reno-sparks-nv-metro-area,HINC000_W,-0.0031847133757961785,,1.0080976613e-05,,0.953557578022,
reno-sparks-nv-metro-area,HINC200_W,-0.0031847133757961785,,1.0080976613e-05,,0.953557578022,
reno-sparks-nv-metro-area,TOTHH,-0.0031847133757961785,-0.00356994899048,1.0080976613e-05,0.903428125716,0.953557578022,-0.121331935854
deridder-la-micro-area,AVGHINC,-0.045454545454545456,-0.0685841631171,0.0103144023081,0.819845477611,0.202010182437,-0.227743725364
deridder-la-micro-area,CENSUSAREA,-0.045454545454545456,0.589344625043,0.0103144023081,4.09157374648e-10,0.202010182437,6.25049363357
deridder-la-micro-area,DKL(y|n),-0.045454545454545456,0.106782309078,0.0103144023081,0.133877092116,0.202010182437,1.49898666267
deridder-la-micro-area,Density,-0.045454545454545456,0.110545030032,0.0103144023081,0.124529561006,0.202010182437,1.53603596024
deridder-la-micro-area,HINC000_W,-0.045454545454545456,-0.131975093546,0.0103144023081,0.394260221835,0.202010182437,-0.851916889862
deridder-la-micro-area,HINC200_W,-0.045454545454545456,0.000362525891239,0.0103144023081,0.651893174265,0.202010182437,0.451133722388
deridder-la-micro-area,TOTHH,-0.045454545454545456,0.036002851405,0.0103144023081,0.422516504258,0.202010182437,0.802063021094
cedartown-ga-micro-area,AVGHINC,-0.03225806451612903,-0.0250215339961,0.00758054274548,0.933759971264,0.0719516251817,0.0831151604453
cedartown-ga-micro-area,CENSUSAREA,-0.03225806451612903,0.0575986684968,0.00758054274548,0.302048989073,0.0719516251817,1.03204937239
cedartown-ga-micro-area,DKL(y|n),-0.03225806451612903,0.00692343794375,0.00758054274548,0.652696677302,0.0719516251817,0.450019087799
cedartown-ga-micro-area,Density,-0.03225806451612903,0.11967079268,0.00758054274548,0.0809885833672,0.0719516251817,1.7449786617
cedartown-ga-micro-area,HINC000_W,-0.03225806451612903,-0.0941590324484,0.00758054274548,0.47710687026,0.0719516251817,-0.710963474444
cedartown-ga-micro-area,HINC200_W,-0.03225806451612903,-0.0304713895386,0.00758054274548,0.983627877467,0.0719516251817,0.020520852778
cedartown-ga-micro-area,TOTHH,-0.03225806451612903,0.117823002974,0.00758054274548,0.0847519232523,0.0719516251817,1.7237558758
jackson-tn-metro-area,AVGHINC,-0.01282051282051282,0.0779613501931,0.00150888791409,0.0194358578176,0.115942136557,2.33706397551
jackson-tn-metro-area,CENSUSAREA,-0.01282051282051282,0.582304425377,0.00150888791409,0.0,0.115942136557,15.3207370704
jackson-tn-metro-area,DKL(y|n),-0.01282051282051282,0.053228126804,0.00150888791409,0.0890672736155,0.115942136557,1.70033849465
jackson-tn-metro-area,Density,-0.01282051282051282,0.189782115378,0.00150888791409,1.83077114135e-07,0.115942136557,5.21574781556
jackson-tn-metro-area,HINC000_W,-0.01282051282051282,0.0393492494206,0.00150888791409,0.179257600206,0.115942136557,1.34304439122
jackson-tn-metro-area,HINC200_W,-0.01282051282051282,0.0715276869312,0.00150888791409,0.0298981189988,0.115942136557,2.17143747104
jackson-tn-metro-area,TOTHH,-0.01282051282051282,0.0216101138164,0.00150888791409,0.375416653189,0.115942136557,0.886372833695
humboldt-tn-micro-area,AVGHINC,-0.02564102564102564,,0.00755118096428,,0.10017686559,
humboldt-tn-micro-area,CENSUSAREA,-0.02564102564102564,0.259115076526,0.00755118096428,0.00104946769019,0.10017686559,3.27691819966
humboldt-tn-micro-area,DKL(y|n),-0.02564102564102564,,0.00755118096428,,0.10017686559,
humboldt-tn-micro-area,Density,-0.02564102564102564,0.138897091167,0.00755118096428,0.058295014901,0.10017686559,1.89347285415
humboldt-tn-micro-area,HINC000_W,-0.02564102564102564,,0.00755118096428,,0.10017686559,
humboldt-tn-micro-area,HINC200_W,-0.02564102564102564,,0.00755118096428,,0.10017686559,
humboldt-tn-micro-area,TOTHH,-0.02564102564102564,0.000468999338214,0.00755118096428,0.763819345862,0.10017686559,0.300469122161
topeka-ks-metro-area,AVGHINC,-0.00546448087431694,,0.000725376280796,,0.162827922538,
topeka-ks-metro-area,CENSUSAREA,-0.00546448087431694,0.170339069888,0.000725376280796,6.68827215833e-11,0.162827922538,6.52748627326
topeka-ks-metro-area,DKL(y|n),-0.00546448087431694,,0.000725376280796,,0.162827922538,
topeka-ks-metro-area,Density,-0.00546448087431694,0.288565444661,0.000725376280796,0.0,0.162827922538,10.9171646109
topeka-ks-metro-area,HINC000_W,-0.00546448087431694,,0.000725376280796,,0.162827922538,
topeka-ks-metro-area,HINC200_W,-0.00546448087431694,,0.000725376280796,,0.162827922538,
topeka-ks-metro-area,TOTHH,-0.00546448087431694,0.0392266128478,0.000725376280796,0.0970442786212,0.162827922538,1.65935499905
statesville-mooresville-nc-micro-area,AVGHINC,-0.009009009009009009,0.451169256917,0.00146075038279,0.0,0.0791118690025,12.0403219227
statesville-mooresville-nc-micro-area,CENSUSAREA,-0.009009009009009009,0.680343478971,0.00146075038279,0.0,0.0791118690025,18.0365447221
statesville-mooresville-nc-micro-area,DKL(y|n),-0.009009009009009009,0.0561817012282,0.00146075038279,0.0880675648463,0.0791118690025,1.70568059325
statesville-mooresville-nc-micro-area,Density,-0.009009009009009009,0.29966407489,0.00146075038279,6.66133814775e-16,0.0791118690025,8.07626864244
statesville-mooresville-nc-micro-area,HINC000_W,-0.009009009009009009,0.160085489943,0.00146075038279,9.67696113618e-06,0.0791118690025,4.42426849222
statesville-mooresville-nc-micro-area,HINC200_W,-0.009009009009009009,0.35548729038,0.00146075038279,0.0,0.0791118690025,9.53685367009
statesville-mooresville-nc-micro-area,TOTHH,-0.009009009009009009,0.115925043829,0.00146075038279,0.00107991759209,0.0791118690025,3.26883368178
cape-coral-fort-myers-fl-metro-area,AVGHINC,-0.001953125,,9.21088423233e-05,,0.0840997158661,
cape-coral-fort-myers-fl-metro-area,CENSUSAREA,-0.001953125,0.0469514263078,9.21088423233e-05,3.47567667758e-07,0.0840997158661,5.09563857599
cape-coral-fort-myers-fl-metro-area,DKL(y|n),-0.001953125,,9.21088423233e-05,,0.0840997158661,
cape-coral-fort-myers-fl-metro-area,Density,-0.001953125,0.198954722044,9.21088423233e-05,0.0,0.0840997158661,20.9337116535
cape-coral-fort-myers-fl-metro-area,HINC000_W,-0.001953125,,9.21088423233e-05,,0.0840997158661,
cape-coral-fort-myers-fl-metro-area,HINC200_W,-0.001953125,,9.21088423233e-05,,0.0840997158661,
cape-coral-fort-myers-fl-metro-area,TOTHH,-0.001953125,0.0859478504245,9.21088423233e-05,0.0,0.0840997158661,9.15889399375
coffeyville-ks-micro-area,AVGHINC,-0.027777777777777776,0.0265595636619,0.00606412285954,0.485318936277,0.127089405056,0.697773368747
coffeyville-ks-micro-area,CENSUSAREA,-0.027777777777777776,0.116624861995,0.00606412285954,0.0636894522768,0.127089405056,1.85434755806
coffeyville-ks-micro-area,DKL(y|n),-0.027777777777777776,0.130784146354,0.00606412285954,0.0417328748335,0.127089405056,2.03617411203
coffeyville-ks-micro-area,Density,-0.027777777777777776,0.0915129863394,0.00606412285954,0.125553722504,0.127089405056,1.53187322259
coffeyville-ks-micro-area,HINC000_W,-0.027777777777777776,-0.0304285065023,0.00606412285954,0.972845770223,0.127089405056,-0.0340393523632
coffeyville-ks-micro-area,HINC200_W,-0.027777777777777776,-0.0719032724692,0.00606412285954,0.570960244505,0.127089405056,-0.566637863809
coffeyville-ks-micro-area,TOTHH,-0.027777777777777776,-0.0376061160652,0.00606412285954,0.899565158959,0.127089405056,-0.126210678224
calhoun-ga-micro-area,AVGHINC,-0.03571428571428571,-0.0761134967479,0.0114074385196,0.705244963604,0.0808615990287,-0.378249894303
calhoun-ga-micro-area,CENSUSAREA,-0.03571428571428571,0.338279063791,0.0114074385196,0.000462427517083,0.0808615990287,3.50162642539
calhoun-ga-micro-area,DKL(y|n),-0.03571428571428571,-0.0151299473318,0.0114074385196,0.847172678574,0.0808615990287,0.192727125562
calhoun-ga-micro-area,Density,-0.03571428571428571,0.129940199975,0.0114074385196,0.120903965468,0.0808615990287,1.55099047975
calhoun-ga-micro-area,HINC000_W,-0.03571428571428571,-0.202258599881,0.0114074385196,0.118920241789,0.0808615990287,-1.55932176937
calhoun-ga-micro-area,HINC200_W,-0.03571428571428571,-0.123709625922,0.0114074385196,0.41000597112,0.0808615990287,-0.823883122496
calhoun-ga-micro-area,TOTHH,-0.03571428571428571,0.0306103980471,0.0114074385196,0.534609483518,0.0808615990287,0.620985013829
boone-ia-micro-area,AVGHINC,-0.05555555555555555,0.125883333969,0.0216528229009,0.217565128801,0.0972706391642,1.23302850669
boone-ia-micro-area,CENSUSAREA,-0.05555555555555555,-0.0918711573982,0.0216528229009,0.80506704418,0.0972706391642,-0.246794788189
boone-ia-micro-area,DKL(y|n),-0.05555555555555555,-0.19906698499,0.0216528229009,0.329421488598,0.0972706391642,-0.975279798015
boone-ia-micro-area,Density,-0.05555555555555555,0.281870562552,0.0216528229009,0.0218427226807,0.0972706391642,2.29309176008
boone-ia-micro-area,HINC000_W,-0.05555555555555555,0.161468166892,0.0216528229009,0.140250963127,0.0972706391642,1.47485711088
boone-ia-micro-area,HINC200_W,-0.05555555555555555,0.241014190095,0.0216528229009,0.0438587081362,0.0972706391642,2.01543865026
boone-ia-micro-area,TOTHH,-0.05555555555555555,0.0120812363051,0.0216528229009,0.645768623647,0.0972706391642,0.459648384553
alexandria-la-metro-area,AVGHINC,-0.009009009009009009,,0.00247897723639,,0.114653093293,
alexandria-la-metro-area,CENSUSAREA,-0.009009009009009009,0.372511138333,0.00247897723639,1.82076576039e-14,0.114653093293,7.66268914516
alexandria-la-metro-area,DKL(y|n),-0.009009009009009009,,0.00247897723639,,0.114653093293,
alexandria-la-metro-area,Density,-0.009009009009009009,0.298723991986,0.00247897723639,6.38171959721e-10,0.114653093293,6.18070197014
alexandria-la-metro-area,HINC000_W,-0.009009009009009009,,0.00247897723639,,0.114653093293,
alexandria-la-metro-area,HINC200_W,-0.009009009009009009,,0.00247897723639,,0.114653093293,
alexandria-la-metro-area,TOTHH,-0.009009009009009009,0.00173927143947,0.00247897723639,0.829085041492,0.114653093293,0.215875183776
pontiac-il-micro-area,AVGHINC,-0.029411764705882353,-0.0823577556972,0.0096773497512,0.590429425007,0.133959590207,-0.538213841817
pontiac-il-micro-area,CENSUSAREA,-0.029411764705882353,-0.0884491145389,0.0096773497512,0.548416563515,0.133959590207,-0.6001345573
pontiac-il-micro-area,DKL(y|n),-0.029411764705882353,0.219157689415,0.0096773497512,0.0115109564943,0.133959590207,2.52679227182
pontiac-il-micro-area,Density,-0.029411764705882353,0.078990369578,0.0096773497512,0.270485919129,0.133959590207,1.10194422773
pontiac-il-micro-area,HINC000_W,-0.029411764705882353,-0.0513683679788,0.0096773497512,0.823382753364,0.133959590207,-0.22319627189
pontiac-il-micro-area,HINC200_W,-0.029411764705882353,-0.105646646159,0.0096773497512,0.438367277714,0.133959590207,-0.774953261974
pontiac-il-micro-area,TOTHH,-0.029411764705882353,-0.108212337591,0.0096773497512,0.423111742841,0.133959590207,-0.801034380052
kapaa-hi-micro-area,AVGHINC,-0.018518518518518517,,0.00603971588529,,0.0970491268258,
kapaa-hi-micro-area,CENSUSAREA,-0.018518518518518517,-0.0971584674639,0.00603971588529,0.311588797018,0.0970491268258,-1.0118938774
kapaa-hi-micro-area,DKL(y|n),-0.018518518518518517,,0.00603971588529,,0.0970491268258,
kapaa-hi-micro-area,Density,-0.018518518518518517,0.0714912489035,0.00603971588529,0.246784795726,0.0970491268258,1.1581941975
kapaa-hi-micro-area,HINC000_W,-0.018518518518518517,,0.00603971588529,,0.0970491268258,
kapaa-hi-micro-area,HINC200_W,-0.018518518518518517,,0.00603971588529,,0.0970491268258,
kapaa-hi-micro-area,TOTHH,-0.018518518518518517,0.261256429167,0.00603971588529,0.000318236782773,0.0970491268258,3.59998398281
crestview-fort-walton-beach-destin-fl-metro-area,AVGHINC,-0.008771929824561403,0.216659449141,0.000704244441385,0.0,0.113842143275,8.49479012923
crestview-fort-walton-beach-destin-fl-metro-area,CENSUSAREA,-0.008771929824561403,0.0773834158704,0.000704244441385,0.001168177755,0.113842143275,3.24653818625
crestview-fort-walton-beach-destin-fl-metro-area,DKL(y|n),-0.008771929824561403,0.0671521925199,0.000704244441385,0.00422305221199,0.113842143275,2.86100137444
crestview-fort-walton-beach-destin-fl-metro-area,Density,-0.008771929824561403,0.364749267512,0.000704244441385,0.0,0.113842143275,14.075166442
crestview-fort-walton-beach-destin-fl-metro-area,HINC000_W,-0.008771929824561403,0.048901749757,0.000704244441385,0.0297591508139,0.113842143275,2.17328131636
crestview-fort-walton-beach-destin-fl-metro-area,HINC200_W,-0.008771929824561403,0.178346374899,0.000704244441385,1.77546866098e-12,0.113842143275,7.0510624353
crestview-fort-walton-beach-destin-fl-metro-area,TOTHH,-0.008771929824561403,0.0697116436676,0.000704244441385,0.00310197490734,0.113842143275,2.95744757659
ocean-city-nj-metro-area,AVGHINC,-0.011235955056179775,0.378793426769,0.00294800319641,6.79678535676e-13,0.0517664045035,7.18345457201
ocean-city-nj-metro-area,CENSUSAREA,-0.011235955056179775,0.093000168795,0.00294800319641,0.0548841215875,0.0517664045035,1.91979244472
ocean-city-nj-metro-area,DKL(y|n),-0.011235955056179775,-0.0114749768478,0.00294800319641,0.996487533579,0.0517664045035,-0.00440223804147
ocean-city-nj-metro-area,Density,-0.011235955056179775,0.392794765206,0.00294800319641,9.96980276113e-14,0.0517664045035,7.44132739722
ocean-city-nj-metro-area,HINC000_W,-0.011235955056179775,-0.020854441686,0.00294800319641,0.85939005153,0.0517664045035,-0.177150658327
ocean-city-nj-metro-area,HINC200_W,-0.011235955056179775,0.328044171028,0.00294800319641,4.13701073398e-10,0.0517664045035,6.24876864791
ocean-city-nj-metro-area,TOTHH,-0.011235955056179775,0.0700300411872,0.00294800319641,0.134462248398,0.0517664045035,1.49673491143
athens-clarke-county-ga-metro-area,AVGHINC,-0.00909090909090909,,0.00101277817504,,0.112909066001,
athens-clarke-county-ga-metro-area,CENSUSAREA,-0.00909090909090909,0.225893938388,0.00101277817504,1.53876911213e-13,0.112909066001,7.38384704231
athens-clarke-county-ga-metro-area,DKL(y|n),-0.00909090909090909,0.0155206564978,0.00101277817504,0.439308967668,0.112909066001,0.773360655926
athens-clarke-county-ga-metro-area,Density,-0.00909090909090909,0.0201759835451,0.00101277817504,0.357759151324,0.112909066001,0.919643376781
athens-clarke-county-ga-metro-area,HINC000_W,-0.00909090909090909,0.109166721164,0.00101277817504,0.000202426931351,0.112909066001,3.71596833905
athens-clarke-county-ga-metro-area,HINC200_W,-0.00909090909090909,0.0735692342717,0.00101277817504,0.00939322197746,0.112909066001,2.59740090322
athens-clarke-county-ga-metro-area,TOTHH,-0.00909090909090909,0.0184062039139,0.00101277817504,0.387570197876,0.112909066001,0.864032207654
salina-ks-micro-area,AVGHINC,-0.02,-0.0170782480705,0.00264935399206,0.954733154758,0.166325102846,0.0567640461425
salina-ks-micro-area,CENSUSAREA,-0.02,0.221298268115,0.00264935399206,2.75937390493e-06,0.166325102846,4.68796337129
salina-ks-micro-area,DKL(y|n),-0.02,0.0555790680534,0.00264935399206,0.142007386047,0.166325102846,1.46835659219
salina-ks-micro-area,Density,-0.02,0.25227082334,0.00264935399206,1.22516597312e-07,0.166325102846,5.28970082075
salina-ks-micro-area,HINC000_W,-0.02,-0.018187527155,0.00264935399206,0.971909993997,0.166325102846,0.0352128773035
salina-ks-micro-area,HINC200_W,-0.02,0.0222686760581,0.00264935399206,0.411532669645,0.166325102846,0.821199450214
salina-ks-micro-area,TOTHH,-0.02,0.00181003574129,0.00264935399206,0.67176474828,0.166325102846,0.423727237997
albuquerque-nm-metro-area,AVGHINC,-0.0017574692442882249,,3.85626186901e-05,,0.318375560333,
albuquerque-nm-metro-area,CENSUSAREA,-0.0017574692442882249,0.28309101168,3.85626186901e-05,0.0,0.318375560333,45.8702015828
albuquerque-nm-metro-area,DKL(y|n),-0.0017574692442882249,,3.85626186901e-05,,0.318375560333,
albuquerque-nm-metro-area,Density,-0.0017574692442882249,0.11451596212,3.85626186901e-05,0.0,0.318375560333,18.7239395418
albuquerque-nm-metro-area,HINC000_W,-0.0017574692442882249,,3.85626186901e-05,,0.318375560333,
albuquerque-nm-metro-area,HINC200_W,-0.0017574692442882249,,3.85626186901e-05,,0.318375560333,
albuquerque-nm-metro-area,TOTHH,-0.0017574692442882249,0.015021488196,3.85626186901e-05,0.00689284457731,0.318375560333,2.70197740791
lexington-fayette-ky-metro-area,AVGHINC,-0.003003003003003003,,0.000349701662157,,0.0817231813524,
lexington-fayette-ky-metro-area,CENSUSAREA,-0.003003003003003003,0.376407793116,0.000349701662157,0.0,0.0817231813524,20.2890090698
lexington-fayette-ky-metro-area,DKL(y|n),-0.003003003003003003,,0.000349701662157,,0.0817231813524,
lexington-fayette-ky-metro-area,Density,-0.003003003003003003,0.304418895275,0.000349701662157,0.0,0.0817231813524,16.4393995801
lexington-fayette-ky-metro-area,HINC000_W,-0.003003003003003003,,0.000349701662157,,0.0817231813524,
lexington-fayette-ky-metro-area,HINC200_W,-0.003003003003003003,,0.000349701662157,,0.0817231813524,
lexington-fayette-ky-metro-area,TOTHH,-0.003003003003003003,0.0556581873762,0.000349701662157,0.00170738677805,0.0817231813524,3.13690974485
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,AVGHINC,-0.0009505703422053232,,3.46692076179e-05,,0.114952740513,
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,CENSUSAREA,-0.0009505703422053232,0.456284174398,3.46692076179e-05,0.0,0.114952740513,77.6546142423
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,DKL(y|n),-0.0009505703422053232,,3.46692076179e-05,,0.114952740513,
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,Density,-0.0009505703422053232,0.241919862387,3.46692076179e-05,0.0,0.114952740513,41.2479803458
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,HINC000_W,-0.0009505703422053232,,3.46692076179e-05,,0.114952740513,
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,HINC200_W,-0.0009505703422053232,,3.46692076179e-05,,0.114952740513,
charlotte-gastonia-rock-hill-nc-sc-metro-area-part,TOTHH,-0.0009505703422053232,0.0990562670595,3.46692076179e-05,0.0,0.114952740513,16.9846943378
frankfort-ky-micro-area,AVGHINC,-0.02,-0.0037905227576,0.00197339546123,0.715193528634,0.105427620964,0.36488998745
frankfort-ky-micro-area,CENSUSAREA,-0.02,0.323115978955,0.00197339546123,1.13242748512e-14,0.105427620964,7.72385089183
frankfort-ky-micro-area,DKL(y|n),-0.02,-0.0505067120862,0.00197339546123,0.492250575444,0.105427620964,-0.686733669681
frankfort-ky-micro-area,Density,-0.02,0.0610026427483,0.00197339546123,0.0682363648417,0.105427620964,1.82344272143
frankfort-ky-micro-area,HINC000_W,-0.02,0.0140521989477,0.00197339546123,0.443351620425,0.105427620964,0.766545784349
frankfort-ky-micro-area,HINC200_W,-0.02,-0.0185692353166,0.00197339546123,0.974306330681,0.105427620964,0.0322078065537
frankfort-ky-micro-area,TOTHH,-0.02,-0.015115358608,0.00197339546123,0.912442926807,0.105427620964,0.109957693858
salisbury-nc-micro-area,AVGHINC,-0.010752688172043012,-0.0243713094399,0.0014194758116,0.717750065366,0.0861859896943,-0.361467407414
salisbury-nc-micro-area,CENSUSAREA,-0.010752688172043012,0.455643972977,0.0014194758116,0.0,0.0861859896943,12.3791673633
salisbury-nc-micro-area,DKL(y|n),-0.010752688172043012,0.111863079353,0.0014194758116,0.00113598013367,0.0861859896943,3.25448536411
salisbury-nc-micro-area,Density,-0.010752688172043012,0.212024835777,0.0014194758116,3.35946204189e-09,0.0861859896943,5.91299313112
salisbury-nc-micro-area,HINC000_W,-0.010752688172043012,0.051122948993,0.0014194758116,0.100525346019,0.0861859896943,1.64231207464
salisbury-nc-micro-area,HINC200_W,-0.010752688172043012,-0.0307591667636,0.0014194758116,0.595408497882,0.0861859896943,-0.531014836654
salisbury-nc-micro-area,TOTHH,-0.010752688172043012,0.0759904669133,0.0014194758116,0.0213154807084,0.0861859896943,2.30234931738
des-moines-west-des-moines-ia-metro-area,AVGHINC,-0.002531645569620253,,0.000134167917479,,0.155375579172,
des-moines-west-des-moines-ia-metro-area,CENSUSAREA,-0.002531645569620253,0.204945854099,0.000134167917479,0.0,0.155375579172,17.9121066426
des-moines-west-des-moines-ia-metro-area,DKL(y|n),-0.002531645569620253,,0.000134167917479,,0.155375579172,
des-moines-west-des-moines-ia-metro-area,Density,-0.002531645569620253,0.24435140313,0.000134167917479,0.0,0.155375579172,21.3140967267
des-moines-west-des-moines-ia-metro-area,HINC000_W,-0.002531645569620253,,0.000134167917479,,0.155375579172,
des-moines-west-des-moines-ia-metro-area,HINC200_W,-0.002531645569620253,,0.000134167917479,,0.155375579172,
des-moines-west-des-moines-ia-metro-area,TOTHH,-0.002531645569620253,0.0172238852846,0.000134167917479,0.0880919619995,0.155375579172,1.70554964277
goldsboro-nc-metro-area,AVGHINC,-0.013513513513513514,0.0517606772763,0.00325601064685,0.252653609269,0.0757104086072,1.14392773133
goldsboro-nc-metro-area,CENSUSAREA,-0.013513513513513514,0.438640658409,0.00325601064685,2.22044604925e-15,0.0757104086072,7.92398480691
goldsboro-nc-metro-area,DKL(y|n),-0.013513513513513514,0.0176797375154,0.00325601064685,0.584611963419,0.0757104086072,0.546660547618
goldsboro-nc-metro-area,Density,-0.013513513513513514,0.298823711468,0.00325601064685,4.40739709173e-08,0.0757104086072,5.47369808589
goldsboro-nc-metro-area,HINC000_W,-0.013513513513513514,0.0449477521648,0.00325601064685,0.305584311769,0.0757104086072,1.02453147575
goldsboro-nc-metro-area,HINC200_W,-0.013513513513513514,0.0098600262504,0.00325601064685,0.682084427886,0.0757104086072,0.409620402672
goldsboro-nc-metro-area,TOTHH,-0.013513513513513514,-0.0820701878612,0.00325601064685,0.229575476517,0.0757104086072,-1.20145313187
middlesborough-ky-micro-area,AVGHINC,-0.04,0.00959751535587,0.0101149881473,0.621908052858,0.0957674582918,0.493147949252
middlesborough-ky-micro-area,CENSUSAREA,-0.04,0.220915640537,0.0101149881473,0.00947883056276,0.0957674582918,2.59428344617
middlesborough-ky-micro-area,DKL(y|n),-0.04,-0.147433968369,0.0101149881473,0.285423255288,0.0957674582918,-1.06821563139
middlesborough-ky-micro-area,Density,-0.04,0.251572426018,0.0101149881473,0.0037423101055,0.0957674582918,2.899103774
middlesborough-ky-micro-area,HINC000_W,-0.04,-0.126552281076,0.0101149881473,0.389464404532,0.0957674582918,-0.860589076072
middlesborough-ky-micro-area,HINC200_W,-0.04,0.0121485222872,0.0101149881473,0.6041006687,0.0957674582918,0.518512603665
middlesborough-ky-micro-area,TOTHH,-0.04,-0.0868916279944,0.0101149881473,0.641041345151,0.0957674582918,-0.466243319179
kansas-city-mo-ks-metro-area-part,AVGHINC,-0.0006430868167202572,,2.60129572038e-05,,0.15401551994,
kansas-city-mo-ks-metro-area-part,CENSUSAREA,-0.0006430868167202572,0.416894606945,2.60129572038e-05,0.0,0.15401551994,81.8654823211
kansas-city-mo-ks-metro-area-part,DKL(y|n),-0.0006430868167202572,,2.60129572038e-05,,0.15401551994,
kansas-city-mo-ks-metro-area-part,Density,-0.0006430868167202572,0.228362112656,2.60129572038e-05,0.0,0.15401551994,44.900427887
kansas-city-mo-ks-metro-area-part,HINC000_W,-0.0006430868167202572,,2.60129572038e-05,,0.15401551994,
kansas-city-mo-ks-metro-area-part,HINC200_W,-0.0006430868167202572,,2.60129572038e-05,,0.15401551994,
kansas-city-mo-ks-metro-area-part,TOTHH,-0.0006430868167202572,0.0888475601289,2.60129572038e-05,0.0,0.15401551994,17.5461882481
jamestown-nd-micro-area,AVGHINC,-0.047619047619047616,-0.215449674507,0.00928633597471,0.0815780367778,0.261210008753,-1.74160242479
jamestown-nd-micro-area,CENSUSAREA,-0.047619047619047616,0.103052568932,0.00928633597471,0.117925418766,0.261210008753,1.56354091979
jamestown-nd-micro-area,DKL(y|n),-0.047619047619047616,0.114330905085,0.00928633597471,0.0928449455421,0.261210008753,1.68057782751
jamestown-nd-micro-area,Density,-0.047619047619047616,0.0616770253566,0.00928633597471,0.256718638487,0.261210008753,1.13418098499
jamestown-nd-micro-area,HINC000_W,-0.047619047619047616,-0.13164896463,0.00928633597471,0.383213576543,0.261210008753,-0.871990470008
jamestown-nd-micro-area,HINC200_W,-0.047619047619047616,-0.157967352665,0.00928633597471,0.252167674322,0.261210008753,-1.14510014771
jamestown-nd-micro-area,TOTHH,-0.047619047619047616,-0.0548710902567,0.00928633597471,0.940011439685,0.261210008753,-0.0752554839165
sanford-nc-micro-area,AVGHINC,-0.027777777777777776,0.234513238398,0.0136980465345,0.0250219838947,0.0498953073526,2.24106316307
sanford-nc-micro-area,CENSUSAREA,-0.027777777777777776,0.41180846898,0.0136980465345,0.000172715139464,0.0498953073526,3.75590654596
sanford-nc-micro-area,DKL(y|n),-0.027777777777777776,0.0339790068564,0.0136980465345,0.597734341554,0.0498953073526,0.527661439309
sanford-nc-micro-area,Density,-0.027777777777777776,0.359961679776,0.0136980465345,0.000923280621532,0.0498953073526,3.3129179484
sanford-nc-micro-area,HINC000_W,-0.027777777777777776,0.0631405013933,0.0136980465345,0.437263402526,0.0498953073526,0.776822665414
sanford-nc-micro-area,HINC200_W,-0.027777777777777776,0.000776537450661,0.0136980465345,0.807251441909,0.0498953073526,0.243973373309
sanford-nc-micro-area,TOTHH,-0.027777777777777776,-0.160058574823,0.0136980465345,0.258378605042,0.0498953073526,-1.13023170127
summerville-ga-micro-area,AVGHINC,-0.047619047619047616,-0.0495259026822,0.0177936039383,0.988594587554,0.0803894789108,-0.0142950515075
summerville-ga-micro-area,CENSUSAREA,-0.047619047619047616,0.216023175151,0.0177936039383,0.0481052893948,0.0803894789108,1.97643713303
summerville-ga-micro-area,DKL(y|n),-0.047619047619047616,0.0608137760831,0.0177936039383,0.416284319554,0.0803894789108,0.812884434644
summerville-ga-micro-area,Density,-0.047619047619047616,0.226354471768,0.0177936039383,0.0399865919471,0.0803894789108,2.05388739138
summerville-ga-micro-area,HINC000_W,-0.047619047619047616,0.0202268910313,0.0177936039383,0.611019870148,0.0803894789108,0.508618198804
summerville-ga-micro-area,HINC200_W,-0.047619047619047616,-0.151809005437,0.0177936039383,0.434757152495,0.0803894789108,-0.781077095154
summerville-ga-micro-area,TOTHH,-0.047619047619047616,-0.0276802408762,0.0177936039383,0.881179203598,0.0803894789108,0.149474532648
lima-oh-metro-area,AVGHINC,-0.01098901098901099,,0.00320077641751,,0.0582493747245,
lima-oh-metro-area,CENSUSAREA,-0.01098901098901099,0.524380621514,0.00320077641751,0.0,0.0582493747245,9.46293951049
lima-oh-metro-area,DKL(y|n),-0.01098901098901099,0.0505722366521,0.00320077641751,0.276538872172,0.0582493747245,1.08812739321
